Task_ID,Snapshot_Date,Status,Progress_Percentage,Blocked_Flag,Delay_Days,Forecast_End_Date,Delay_Reason,Risk_Level,Open_Issues,Actual_End_Date,Actual_Cost
PRC-005,2026-12-07,Not Started,0.0,False,0.0,2026-12-22,,Low,0,,0.0
PRC-005,2026-12-14,Not Started,0.0,False,0.0,2026-12-22,,Low,0,,0.0
PRC-005,2026-12-21,On Hold,58.3,True,23.0,2027-01-14,Design/Technical Issue,Critical,4,,18782.0
PRC-005,2026-12-28,On Hold,58.3,True,23.0,2027-01-14,Design/Technical Issue,Critical,2,,18782.0
PRC-005,2027-01-04,On Hold,58.3,True,23.0,2027-01-14,Design/Technical Issue,Critical,2,,18782.0
PRC-005,2027-01-11,On Hold,58.3,True,23.0,2027-01-14,Design/Technical Issue,Critical,2,,18782.0
PRC-005,2027-01-18,Completed,100.0,False,24.0,2027-01-15,Design/Technical Issue,High,0,2027-01-15,32216.0
PRC-005,2027-01-25,Completed,100.0,False,24.0,2027-01-15,Design/Technical Issue,High,5,2027-01-15,32216.0
PRC-005,2027-02-01,Completed,100.0,False,24.0,2027-01-15,Design/Technical Issue,High,1,2027-01-15,32216.0
PRC-005,2027-02-08,Completed,100.0,False,24.0,2027-01-15,Design/Technical Issue,High,2,2027-01-15,32216.0
PRC-005,2027-02-15,Completed,100.0,False,24.0,2027-01-15,Design/Technical Issue,High,0,2027-01-15,32216.0
PRC-005,2027-02-22,Completed,100.0,False,24.0,2027-01-15,Design/Technical Issue,High,2,2027-01-15,32216.0
PRC-006,2026-12-07,Not Started,0.0,False,0.0,2026-12-21,,Low,0,,0.0
PRC-006,2026-12-14,In Progress,28.3,False,0.0,2026-12-21,,Low,0,,4420.0
PRC-006,2026-12-21,In Progress,99.7,False,0.0,2026-12-21,,Low,0,,15570.0
PRC-006,2026-12-28,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,0,2026-12-25,15617.0
PRC-006,2027-01-04,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,5,2026-12-25,15617.0
PRC-006,2027-01-11,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,1,2026-12-25,15617.0
PRC-006,2027-01-18,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,1,2026-12-25,15617.0
PRC-006,2027-01-25,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,4,2026-12-25,15617.0
PRC-006,2027-02-01,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,2,2026-12-25,15617.0
PRC-006,2027-02-08,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,1,2026-12-25,15617.0
PRC-006,2027-02-15,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,1,2026-12-25,15617.0
PRC-006,2027-02-22,Completed,100.0,False,4.0,2026-12-25,Design/Technical Issue,Medium,3,2026-12-25,15617.0
PRC-007,2026-12-07,Not Started,0.0,False,0.0,2026-12-25,,Low,1,,0.0
PRC-007,2026-12-14,Not Started,0.0,False,0.0,2026-12-25,,Low,1,,0.0
PRC-007,2026-12-21,In Progress,57.2,False,0.0,2026-12-24,,Low,0,,48798.0
PRC-007,2026-12-28,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,85311.0
PRC-007,2027-01-04,Completed,100.0,False,0.0,2026-12-23,,Low,1,2026-12-23,85311.0
PRC-007,2027-01-11,Completed,100.0,False,0.0,2026-12-23,,Low,1,2026-12-23,85311.0
PRC-007,2027-01-18,Completed,100.0,False,0.0,2026-12-23,,Low,2,2026-12-23,85311.0
PRC-007,2027-01-25,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,85311.0
PRC-007,2027-02-01,Completed,100.0,False,0.0,2026-12-23,,Low,1,2026-12-23,85311.0
PRC-007,2027-02-08,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,85311.0
PRC-007,2027-02-15,Completed,100.0,False,0.0,2026-12-23,,Low,1,2026-12-23,85311.0
PRC-007,2027-02-22,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,85311.0
PRC-008,2026-12-07,Not Started,0.0,False,0.0,2027-01-02,,Low,1,,0.0
PRC-008,2026-12-14,In Progress,7.6,False,0.0,2027-01-02,,Low,0,,806.0
PRC-008,2026-12-21,In Progress,44.8,False,0.0,2027-01-02,,Low,0,,4749.0
PRC-008,2026-12-28,In Progress,85.7,False,0.0,2027-01-02,,Low,1,,9085.0
PRC-008,2027-01-04,Completed,100.0,False,0.0,2027-01-02,,Low,0,2027-01-02,10600.0
PRC-008,2027-01-11,Completed,100.0,False,0.0,2027-01-02,,Low,0,2027-01-02,10600.0
PRC-008,2027-01-18,Completed,100.0,False,0.0,2027-01-02,,Low,2,2027-01-02,10600.0
PRC-008,2027-01-25,Completed,100.0,False,0.0,2027-01-02,,Low,1,2027-01-02,10600.0
PRC-008,2027-02-01,Completed,100.0,False,0.0,2027-01-02,,Low,1,2027-01-02,10600.0
PRC-008,2027-02-08,Completed,100.0,False,0.0,2027-01-02,,Low,0,2027-01-02,10600.0
PRC-008,2027-02-15,Completed,100.0,False,0.0,2027-01-02,,Low,0,2027-01-02,10600.0
PRC-008,2027-02-22,Completed,100.0,False,0.0,2027-01-02,,Low,0,2027-01-02,10600.0
PRC-009,2026-12-07,In Progress,0.0,False,13.0,2027-01-01,Design/Technical Issue,High,3,,0.0
PRC-009,2026-12-14,In Progress,17.9,False,13.0,2027-01-01,Design/Technical Issue,High,2,,1898.0
PRC-009,2026-12-21,In Progress,55.8,False,13.0,2027-01-01,Design/Technical Issue,High,0,,5916.0
PRC-009,2026-12-28,In Progress,90.4,False,13.0,2027-01-01,Design/Technical Issue,High,3,,9584.0
PRC-009,2027-01-04,Completed,100.0,False,10.0,2026-12-29,Design/Technical Issue,High,1,2026-12-29,10601.0
PRC-009,2027-01-11,Completed,100.0,False,10.0,2026-12-29,Design/Technical Issue,High,3,2026-12-29,10601.0
PRC-009,2027-01-18,Completed,100.0,False,10.0,2026-12-29,Design/Technical Issue,High,4,2026-12-29,10601.0
PRC-009,2027-01-25,Completed,100.0,False,10.0,2026-12-29,Design/Technical Issue,High,2,2026-12-29,10601.0
PRC-009,2027-02-01,Completed,100.0,False,10.0,2026-12-29,Design/Technical Issue,High,1,2026-12-29,10601.0
PRC-009,2027-02-08,Completed,100.0,False,10.0,2026-12-29,Design/Technical Issue,High,3,2026-12-29,10601.0
PRC-009,2027-02-15,Completed,100.0,False,10.0,2026-12-29,Design/Technical Issue,High,3,2026-12-29,10601.0
PRC-009,2027-02-22,Completed,100.0,False,10.0,2026-12-29,Design/Technical Issue,High,2,2026-12-29,10601.0
PRC-010,2026-12-07,Not Started,0.0,False,0.0,2026-12-26,,Low,1,,0.0
PRC-010,2026-12-14,In Progress,0.0,False,1.0,2026-12-27,Resource Shortage,Medium,1,,0.0
PRC-010,2026-12-21,In Progress,55.4,False,1.0,2026-12-27,Resource Shortage,Medium,4,,10480.0
PRC-010,2026-12-28,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,18918.0
PRC-010,2027-01-04,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,18918.0
PRC-010,2027-01-11,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,18918.0
PRC-010,2027-01-18,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,18918.0
PRC-010,2027-01-25,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,18918.0
PRC-010,2027-02-01,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,18918.0
PRC-010,2027-02-08,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,18918.0
PRC-010,2027-02-15,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,18918.0
PRC-010,2027-02-22,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,18918.0
PRC-011,2026-12-07,Not Started,0.0,False,0.0,2026-12-30,,Low,0,,0.0
PRC-011,2026-12-14,Not Started,0.0,False,0.0,2026-12-30,,Low,0,,0.0
PRC-011,2026-12-21,In Progress,7.0,False,11.0,2027-01-10,Resource Shortage,High,2,,5582.0
PRC-011,2026-12-28,In Progress,41.7,False,11.0,2027-01-10,Resource Shortage,High,2,,33253.0
PRC-011,2027-01-04,In Progress,81.8,False,11.0,2027-01-10,Resource Shortage,High,2,,65229.0
PRC-011,2027-01-11,Completed,100.0,False,10.0,2027-01-09,Resource Shortage,High,1,2027-01-09,79742.0
PRC-011,2027-01-18,Completed,100.0,False,10.0,2027-01-09,Resource Shortage,High,1,2027-01-09,79742.0
PRC-011,2027-01-25,Completed,100.0,False,10.0,2027-01-09,Resource Shortage,High,2,2027-01-09,79742.0
PRC-011,2027-02-01,Completed,100.0,False,10.0,2027-01-09,Resource Shortage,High,1,2027-01-09,79742.0
PRC-011,2027-02-08,Completed,100.0,False,10.0,2027-01-09,Resource Shortage,High,3,2027-01-09,79742.0
PRC-011,2027-02-15,Completed,100.0,False,10.0,2027-01-09,Resource Shortage,High,1,2027-01-09,79742.0
PRC-011,2027-02-22,Completed,100.0,False,10.0,2027-01-09,Resource Shortage,High,1,2027-01-09,79742.0
PRC-012,2026-12-07,In Progress,0.0,False,0.0,2026-12-17,,Low,1,,0.0
PRC-012,2026-12-14,In Progress,74.5,False,0.0,2026-12-17,,Low,0,,30929.0
PRC-012,2026-12-21,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,1,2026-12-19,41516.0
PRC-012,2026-12-28,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,0,2026-12-19,41516.0
PRC-012,2027-01-04,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,2,2026-12-19,41516.0
PRC-012,2027-01-11,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,0,2026-12-19,41516.0
PRC-012,2027-01-18,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,0,2026-12-19,41516.0
PRC-012,2027-01-25,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,1,2026-12-19,41516.0
PRC-012,2027-02-01,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,1,2026-12-19,41516.0
PRC-012,2027-02-08,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,1,2026-12-19,41516.0
PRC-012,2027-02-15,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,2,2026-12-19,41516.0
PRC-012,2027-02-22,Completed,100.0,False,2.0,2026-12-19,Resource Shortage,Medium,1,2026-12-19,41516.0
PRC-013,2026-12-07,Not Started,0.0,False,0.0,2027-01-08,,Low,0,,0.0
PRC-013,2026-12-14,Not Started,0.0,False,0.0,2027-01-08,,Low,0,,0.0
PRC-013,2026-12-21,Not Started,0.0,False,0.0,2027-01-08,,Low,0,,0.0
PRC-013,2026-12-28,In Progress,11.8,False,25.0,2027-02-02,Vendor Delay,High,1,,1741.0
PRC-013,2027-01-04,On Hold,60.5,True,25.0,2027-02-02,Vendor Delay,Critical,3,,8928.0
PRC-013,2027-01-11,On Hold,60.5,True,25.0,2027-02-02,Vendor Delay,Critical,2,,8928.0
PRC-013,2027-01-18,On Hold,60.5,True,25.0,2027-02-02,Vendor Delay,Critical,4,,8928.0
PRC-013,2027-01-25,On Hold,60.5,True,25.0,2027-02-02,Vendor Delay,Critical,1,,8928.0
PRC-013,2027-02-01,In Progress,98.5,False,25.0,2027-02-02,Vendor Delay,High,1,,14535.0
PRC-013,2027-02-08,Completed,100.0,False,31.0,2027-02-08,Vendor Delay,High,2,2027-02-08,14756.0
PRC-013,2027-02-15,Completed,100.0,False,31.0,2027-02-08,Vendor Delay,High,3,2027-02-08,14756.0
PRC-013,2027-02-22,Completed,100.0,False,31.0,2027-02-08,Vendor Delay,High,1,2027-02-08,14756.0
PRC-014,2026-12-07,Not Started,0.0,False,0.0,2027-01-10,,Low,1,,0.0
PRC-014,2026-12-14,Not Started,0.0,False,0.0,2027-01-10,,Low,1,,0.0
PRC-014,2026-12-21,In Progress,10.6,False,0.0,2027-01-09,,Low,0,,1512.0
PRC-014,2026-12-28,In Progress,47.9,False,0.0,2027-01-09,,Low,0,,6832.0
PRC-014,2027-01-04,In Progress,86.5,False,0.0,2027-01-09,,Low,0,,12337.0
PRC-014,2027-01-11,Completed,100.0,False,0.0,2027-01-07,,Low,0,2027-01-07,14263.0
PRC-014,2027-01-18,Completed,100.0,False,0.0,2027-01-07,,Low,0,2027-01-07,14263.0
PRC-014,2027-01-25,Completed,100.0,False,0.0,2027-01-07,,Low,1,2027-01-07,14263.0
PRC-014,2027-02-01,Completed,100.0,False,0.0,2027-01-07,,Low,0,2027-01-07,14263.0
PRC-014,2027-02-08,Completed,100.0,False,0.0,2027-01-07,,Low,0,2027-01-07,14263.0
PRC-014,2027-02-15,Completed,100.0,False,0.0,2027-01-07,,Low,0,2027-01-07,14263.0
PRC-014,2027-02-22,Completed,100.0,False,0.0,2027-01-07,,Low,1,2027-01-07,14263.0
PRC-015,2026-12-07,In Progress,0.0,False,2.0,2026-12-26,Design/Technical Issue,Medium,2,,0.0
PRC-015,2026-12-14,In Progress,28.2,False,2.0,2026-12-26,Design/Technical Issue,Medium,0,,19950.0
PRC-015,2026-12-21,In Progress,78.5,False,2.0,2026-12-26,Design/Technical Issue,Medium,1,,55536.0
PRC-015,2026-12-28,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,70746.0
PRC-015,2027-01-04,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,70746.0
PRC-015,2027-01-11,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,70746.0
PRC-015,2027-01-18,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,70746.0
PRC-015,2027-01-25,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,70746.0
PRC-015,2027-02-01,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,70746.0
PRC-015,2027-02-08,Completed,100.0,False,0.0,2026-12-23,,Low,2,2026-12-23,70746.0
PRC-015,2027-02-15,Completed,100.0,False,0.0,2026-12-23,,Low,0,2026-12-23,70746.0
PRC-015,2027-02-22,Completed,100.0,False,0.0,2026-12-23,,Low,1,2026-12-23,70746.0
PRC-016,2026-12-07,Not Started,0.0,False,0.0,2026-12-31,,Low,0,,0.0
PRC-016,2026-12-14,In Progress,16.1,False,25.0,2027-01-25,Vendor Delay,High,2,,7656.0
PRC-016,2026-12-21,On Hold,32.6,True,25.0,2027-01-25,Vendor Delay,Critical,2,,15503.0
PRC-016,2026-12-28,On Hold,32.6,True,25.0,2027-01-25,Vendor Delay,Critical,5,,15503.0
PRC-016,2027-01-04,On Hold,32.6,True,25.0,2027-01-25,Vendor Delay,Critical,2,,15503.0
PRC-016,2027-01-11,In Progress,32.6,False,25.0,2027-01-25,Vendor Delay,High,4,,15503.0
PRC-016,2027-01-18,In Progress,75.6,False,25.0,2027-01-25,Vendor Delay,High,2,,35952.0
PRC-016,2027-01-25,In Progress,99.8,False,25.0,2027-01-25,Vendor Delay,High,1,,47460.0
PRC-016,2027-02-01,Completed,100.0,False,27.0,2027-01-27,Vendor Delay,High,3,2027-01-27,47555.0
PRC-016,2027-02-08,Completed,100.0,False,27.0,2027-01-27,Vendor Delay,High,6,2027-01-27,47555.0
PRC-016,2027-02-15,Completed,100.0,False,27.0,2027-01-27,Vendor Delay,High,3,2027-01-27,47555.0
PRC-016,2027-02-22,Completed,100.0,False,27.0,2027-01-27,Vendor Delay,High,1,2027-01-27,47555.0
PRC-017,2026-12-07,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
PRC-017,2026-12-14,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
PRC-017,2026-12-21,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
PRC-017,2026-12-28,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
PRC-017,2027-01-04,In Progress,52.0,False,0.0,2027-01-09,,Low,0,,4046.0
PRC-017,2027-01-11,Completed,100.0,False,0.0,2027-01-10,,Low,0,2027-01-10,7780.0
PRC-017,2027-01-18,Completed,100.0,False,0.0,2027-01-10,,Low,0,2027-01-10,7780.0
PRC-017,2027-01-25,Completed,100.0,False,0.0,2027-01-10,,Low,2,2027-01-10,7780.0
PRC-017,2027-02-01,Completed,100.0,False,0.0,2027-01-10,,Low,0,2027-01-10,7780.0
PRC-017,2027-02-08,Completed,100.0,False,0.0,2027-01-10,,Low,0,2027-01-10,7780.0
PRC-017,2027-02-15,Completed,100.0,False,0.0,2027-01-10,,Low,0,2027-01-10,7780.0
PRC-017,2027-02-22,Completed,100.0,False,0.0,2027-01-10,,Low,0,2027-01-10,7780.0
PRC-018,2026-12-07,Not Started,0.0,False,0.0,2027-01-14,,Low,1,,0.0
PRC-018,2026-12-14,Not Started,0.0,False,0.0,2027-01-14,,Low,0,,0.0
PRC-018,2026-12-21,Not Started,0.0,False,0.0,2027-01-14,,Low,1,,0.0
PRC-018,2026-12-28,In Progress,0.4,False,0.0,2027-01-14,,Low,1,,59.0
PRC-018,2027-01-04,In Progress,16.6,False,0.0,2027-01-14,,Low,0,,2457.0
PRC-018,2027-01-11,In Progress,78.1,False,0.0,2027-01-14,,Low,0,,11560.0
PRC-018,2027-01-18,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,14802.0
PRC-018,2027-01-25,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,14802.0
PRC-018,2027-02-01,Completed,100.0,False,0.0,2027-01-12,,Low,1,2027-01-12,14802.0
PRC-018,2027-02-08,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,14802.0
PRC-018,2027-02-15,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,14802.0
PRC-018,2027-02-22,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,14802.0
PRC-019,2026-12-07,In Progress,0.0,False,0.0,2026-12-17,,Low,1,,0.0
PRC-019,2026-12-14,In Progress,52.1,False,0.0,2026-12-17,,Low,0,,9398.0
PRC-019,2026-12-21,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,1,2026-12-19,18038.0
PRC-019,2026-12-28,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,0,2026-12-19,18038.0
PRC-019,2027-01-04,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,0,2026-12-19,18038.0
PRC-019,2027-01-11,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,2,2026-12-19,18038.0
PRC-019,2027-01-18,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,2,2026-12-19,18038.0
PRC-019,2027-01-25,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,2,2026-12-19,18038.0
PRC-019,2027-02-01,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,1,2026-12-19,18038.0
PRC-019,2027-02-08,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,2,2026-12-19,18038.0
PRC-019,2027-02-15,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,0,2026-12-19,18038.0
PRC-019,2027-02-22,Completed,100.0,False,2.0,2026-12-19,Vendor Delay,Medium,0,2026-12-19,18038.0
PRC-020,2026-12-07,Not Started,0.0,False,0.0,2026-12-19,,Low,1,,0.0
PRC-020,2026-12-14,In Progress,0.0,False,0.0,2026-12-19,,Low,0,,0.0
PRC-020,2026-12-21,Completed,100.0,False,0.0,2026-12-18,,Low,1,2026-12-18,29309.0
PRC-020,2026-12-28,Completed,100.0,False,0.0,2026-12-18,,Low,1,2026-12-18,29309.0
PRC-020,2027-01-04,Completed,100.0,False,0.0,2026-12-18,,Low,0,2026-12-18,29309.0
PRC-020,2027-01-11,Completed,100.0,False,0.0,2026-12-18,,Low,0,2026-12-18,29309.0
PRC-020,2027-01-18,Completed,100.0,False,0.0,2026-12-18,,Low,2,2026-12-18,29309.0
PRC-020,2027-01-25,Completed,100.0,False,0.0,2026-12-18,,Low,0,2026-12-18,29309.0
PRC-020,2027-02-01,Completed,100.0,False,0.0,2026-12-18,,Low,1,2026-12-18,29309.0
PRC-020,2027-02-08,Completed,100.0,False,0.0,2026-12-18,,Low,0,2026-12-18,29309.0
PRC-020,2027-02-15,Completed,100.0,False,0.0,2026-12-18,,Low,0,2026-12-18,29309.0
PRC-020,2027-02-22,Completed,100.0,False,0.0,2026-12-18,,Low,1,2026-12-18,29309.0
PRC-021,2026-12-07,Not Started,0.0,False,0.0,2027-01-02,,Low,0,,0.0
PRC-021,2026-12-14,Not Started,0.0,False,0.0,2027-01-02,,Low,0,,0.0
PRC-021,2026-12-21,In Progress,21.4,False,0.0,2027-01-01,,Low,0,,2183.0
PRC-021,2026-12-28,In Progress,80.5,False,0.0,2027-01-01,,Low,0,,8212.0
PRC-021,2027-01-04,Completed,100.0,False,1.0,2027-01-03,Vendor Delay,Medium,2,2027-01-03,10201.0
PRC-021,2027-01-11,Completed,100.0,False,1.0,2027-01-03,Vendor Delay,Medium,0,2027-01-03,10201.0
PRC-021,2027-01-18,Completed,100.0,False,1.0,2027-01-03,Vendor Delay,Medium,2,2027-01-03,10201.0
PRC-021,2027-01-25,Completed,100.0,False,1.0,2027-01-03,Vendor Delay,Medium,2,2027-01-03,10201.0
PRC-021,2027-02-01,Completed,100.0,False,1.0,2027-01-03,Vendor Delay,Medium,2,2027-01-03,10201.0
PRC-021,2027-02-08,Completed,100.0,False,1.0,2027-01-03,Vendor Delay,Medium,3,2027-01-03,10201.0
PRC-021,2027-02-15,Completed,100.0,False,1.0,2027-01-03,Vendor Delay,Medium,1,2027-01-03,10201.0
PRC-021,2027-02-22,Completed,100.0,False,1.0,2027-01-03,Vendor Delay,Medium,1,2027-01-03,10201.0
PRC-022,2026-12-07,In Progress,0.0,False,0.0,2026-12-15,,Low,0,,0.0
PRC-022,2026-12-14,In Progress,90.1,False,0.0,2026-12-15,,Low,2,,61334.0
PRC-022,2026-12-21,Completed,100.0,False,0.0,2026-12-15,,Low,0,2026-12-15,68073.0
PRC-022,2026-12-28,Completed,100.0,False,0.0,2026-12-15,,Low,0,2026-12-15,68073.0
PRC-022,2027-01-04,Completed,100.0,False,0.0,2026-12-15,,Low,1,2026-12-15,68073.0
PRC-022,2027-01-11,Completed,100.0,False,0.0,2026-12-15,,Low,0,2026-12-15,68073.0
PRC-022,2027-01-18,Completed,100.0,False,0.0,2026-12-15,,Low,0,2026-12-15,68073.0
PRC-022,2027-01-25,Completed,100.0,False,0.0,2026-12-15,,Low,1,2026-12-15,68073.0
PRC-022,2027-02-01,Completed,100.0,False,0.0,2026-12-15,,Low,0,2026-12-15,68073.0
PRC-022,2027-02-08,Completed,100.0,False,0.0,2026-12-15,,Low,1,2026-12-15,68073.0
PRC-022,2027-02-15,Completed,100.0,False,0.0,2026-12-15,,Low,0,2026-12-15,68073.0
PRC-022,2027-02-22,Completed,100.0,False,0.0,2026-12-15,,Low,0,2026-12-15,68073.0
PRC-023,2026-12-07,Not Started,0.0,False,0.0,2026-12-27,,Low,0,,0.0
PRC-023,2026-12-14,Not Started,0.0,False,0.0,2026-12-27,,Low,0,,0.0
PRC-023,2026-12-21,In Progress,37.2,False,0.0,2026-12-26,,Low,1,,5768.0
PRC-023,2026-12-28,Completed,100.0,False,0.0,2026-12-22,,Low,2,2026-12-22,15505.0
PRC-023,2027-01-04,Completed,100.0,False,0.0,2026-12-22,,Low,0,2026-12-22,15505.0
PRC-023,2027-01-11,Completed,100.0,False,0.0,2026-12-22,,Low,0,2026-12-22,15505.0
PRC-023,2027-01-18,Completed,100.0,False,0.0,2026-12-22,,Low,0,2026-12-22,15505.0
PRC-023,2027-01-25,Completed,100.0,False,0.0,2026-12-22,,Low,0,2026-12-22,15505.0
PRC-023,2027-02-01,Completed,100.0,False,0.0,2026-12-22,,Low,0,2026-12-22,15505.0
PRC-023,2027-02-08,Completed,100.0,False,0.0,2026-12-22,,Low,0,2026-12-22,15505.0
PRC-023,2027-02-15,Completed,100.0,False,0.0,2026-12-22,,Low,0,2026-12-22,15505.0
PRC-023,2027-02-22,Completed,100.0,False,0.0,2026-12-22,,Low,0,2026-12-22,15505.0
PRC-024,2026-12-07,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
PRC-024,2026-12-14,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
PRC-024,2026-12-21,In Progress,26.1,False,0.0,2027-01-01,,Low,1,,21596.0
PRC-024,2026-12-28,In Progress,81.5,False,0.0,2027-01-01,,Low,0,,67437.0
PRC-024,2027-01-04,Completed,100.0,False,3.0,2027-01-04,Vendor Delay,Medium,0,2027-01-04,82744.0
PRC-024,2027-01-11,Completed,100.0,False,3.0,2027-01-04,Vendor Delay,Medium,3,2027-01-04,82744.0
PRC-024,2027-01-18,Completed,100.0,False,3.0,2027-01-04,Vendor Delay,Medium,1,2027-01-04,82744.0
PRC-024,2027-01-25,Completed,100.0,False,3.0,2027-01-04,Vendor Delay,Medium,1,2027-01-04,82744.0
PRC-024,2027-02-01,Completed,100.0,False,3.0,2027-01-04,Vendor Delay,Medium,1,2027-01-04,82744.0
PRC-024,2027-02-08,Completed,100.0,False,3.0,2027-01-04,Vendor Delay,Medium,0,2027-01-04,82744.0
PRC-024,2027-02-15,Completed,100.0,False,3.0,2027-01-04,Vendor Delay,Medium,0,2027-01-04,82744.0
PRC-024,2027-02-22,Completed,100.0,False,3.0,2027-01-04,Vendor Delay,Medium,0,2027-01-04,82744.0
PRC-025,2026-12-07,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
PRC-025,2026-12-14,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
PRC-025,2026-12-21,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
PRC-025,2026-12-28,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
PRC-025,2027-01-04,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
PRC-025,2027-01-11,In Progress,16.9,False,1.0,2027-01-27,Vendor Delay,Medium,0,,15826.0
PRC-025,2027-01-18,In Progress,59.8,False,1.0,2027-01-27,Vendor Delay,Medium,2,,55999.0
PRC-025,2027-01-25,In Progress,95.4,False,1.0,2027-01-27,Vendor Delay,Medium,4,,89336.0
PRC-025,2027-02-01,Completed,100.0,False,0.0,2027-01-26,,Low,0,2027-01-26,93643.0
PRC-025,2027-02-08,Completed,100.0,False,0.0,2027-01-26,,Low,0,2027-01-26,93643.0
PRC-025,2027-02-15,Completed,100.0,False,0.0,2027-01-26,,Low,0,2027-01-26,93643.0
PRC-025,2027-02-22,Completed,100.0,False,0.0,2027-01-26,,Low,0,2027-01-26,93643.0
PRC-026,2026-12-07,Not Started,0.0,False,0.0,2026-12-25,,Low,0,,0.0
PRC-026,2026-12-14,Not Started,0.0,False,0.0,2026-12-25,,Low,0,,0.0
PRC-026,2026-12-21,On Hold,9.1,True,15.0,2027-01-09,Resource Shortage,Critical,1,,11786.0
PRC-026,2026-12-28,On Hold,9.1,True,15.0,2027-01-09,Resource Shortage,Critical,6,,11786.0
PRC-026,2027-01-04,In Progress,45.0,False,15.0,2027-01-09,Resource Shortage,High,1,,58283.0
PRC-026,2027-01-11,Completed,100.0,False,14.0,2027-01-08,Resource Shortage,High,3,2027-01-08,129518.0
PRC-026,2027-01-18,Completed,100.0,False,14.0,2027-01-08,Resource Shortage,High,1,2027-01-08,129518.0
PRC-026,2027-01-25,Completed,100.0,False,14.0,2027-01-08,Resource Shortage,High,1,2027-01-08,129518.0
